timestamp,stop_sequence,current_stop_name,next_stop_name,day_of_week,is_holiday,is_peak_hour,weather_condition,passenger_count,current_speed,distance_to_next_stop,current_lat,current_lon,eta_minutes
2024-01-01 06:00:00,1,4,1,0,False,False,0,0.4285714285714285,0.23763636363636362,1.0,3.04125,101.79455,0.14285714285714285
2024-01-01 06:05:00,2,1,2,0,False,False,1,0.28571428571428564,0.22709090909090904,0.0,3.04981,101.799431,0.03571428571428571
2024-01-01 06:10:00,3,2,0,0,False,False,1,0.10204081632653061,0.6292727272727272,0.3762376237623763,3.048151,101.804728,0.03571428571428571
2024-01-01 06:17:00,4,0,3,0,False,False,2,0.32653061224489793,0.7172727272727273,0.2871287128712871,3.044084,101.804222,0.03571428571428571
2024-01-01 06:23:00,5,3,4,0,False,False,2,0.28571428571428564,0.1570909090909091,0.4059405940594059,3.041303,101.798319,0.10714285714285714
2024-01-01 06:30:00,1,4,1,0,False,False,1,0.24489795918367344,0.2316363636363636,1.0,3.042325,101.79512,0.14285714285714285
2024-01-01 06:36:00,2,1,2,0,False,False,0,0.346938775510204,0.7309090909090908,0.0,3.050283,101.800081,0.0
2024-01-01 06:42:00,3,2,0,0,False,False,3,0.18367346938775508,0.27927272727272723,0.3762376237623763,3.046224,101.806283,0.10714285714285714
2024-01-01 06:47:00,4,0,3,0,False,False,0,0.346938775510204,0.7849090909090909,0.2871287128712871,3.045405,101.80576,0.0
2024-01-01 06:54:00,5,3,4,0,False,False,0,0.22448979591836735,0.6249090909090907,0.4059405940594059,3.041449,101.799376,0.03571428571428571
2024-01-01 07:01:00,1,4,1,0,False,True,4,0.693877551020408,0.06472727272727272,1.0,3.04175,101.794815,0.39285714285714285
2024-01-01 07:08:00,2,1,2,0,False,True,4,0.44897959183673464,0.12472727272727271,0.0,3.050891,101.800914,0.07142857142857142
2024-01-01 07:13:00,3,2,0,0,False,True,3,0.2040816326530612,0.02490909090909091,0.3762376237623763,3.04735,101.805374,0.42857142857142855
2024-01-01 07:19:00,4,0,3,0,False,True,0,0.673469387755102,0.2827272727272727,0.2871287128712871,3.045146,101.805458,0.07142857142857142
2024-01-01 07:26:00,5,3,4,0,False,True,0,0.6530612244897959,0.31399999999999995,0.4059405940594059,3.041538,101.800028,0.07142857142857142
2024-01-01 07:31:00,1,4,1,0,False,True,0,1.0,0.3181818181818181,1.0,3.048293,101.798287,0.17857142857142855
2024-01-01 07:37:00,2,1,2,0,False,True,4,0.4897959183673469,0.09127272727272726,0.0,3.050844,101.800849,0.10714285714285714
2024-01-01 07:42:00,3,2,0,0,False,True,4,0.6122448979591836,0.001090909090909073,0.3762376237623763,3.04928,101.803816,0.5
